Date,Gold,Silver
2020-01-16,3521.8604206166947,40.64122338187438
2020-01-17,3555.54868460939,41.08679637271329
2020-01-21,3554.3474972043928,40.53792050932823
2020-01-22,3558.786041032624,40.663013196087874
2020-01-23,3575.443176132677,40.61508061176087
2020-01-24,3602.56627120009,41.405090262519856
2020-01-27,3615.839332250523,41.27670342785729
2020-01-28,3604.213298914055,39.96974465921242
2020-01-29,3595.012957775976,39.91888650792454
2020-01-30,3629.930870559856,41.15220572765826
2020-01-31,3645.858401237736,41.3945079420605
2020-02-03,3625.4528694441447,40.54843290901461
2020-02-04,3554.757045022457,40.188196639619576
2020-02-05,3561.000565681208,40.16126450560971
2020-02-06,3581.7132071901115,40.70991991034045
2020-02-07,3604.348133487287,40.59085430888682
2020-02-10,3620.668380452714,40.83052581086603
2020-02-11,3587.890891656336,40.27210491699148
2020-02-12,3591.779237255896,40.05175375321743
2020-02-13,3610.4826971449934,40.34315143926224
2020-02-14,3626.493915433951,40.59097886349459
2020-02-18,3670.285203282991,41.591214328039726
2020-02-19,3699.159502766548,42.09332811649727
2020-02-20,3733.22403458468,42.281083717944085
2020-02-21,3812.8218767433286,42.93887551891117
2020-02-24,3865.2720930423407,43.607960359264624
2020-02-25,3814.802552925105,42.118256084341695
2020-02-26,3789.5029338947234,41.19004884703202
2020-02-27,3778.609286350034,40.68456484945307
2020-02-28,3617.139927057145,37.89659853198925
2020-03-02,3693.6181121933632,38.68985603233549
2020-03-03,3844.773922894673,40.105433523984
2020-03-04,3869.711097373901,40.52691894634079
2020-03-05,3966.8985613089344,41.28297532973485
2020-03-06,3967.3062172576015,40.87455710600529
2020-03-09,3983.639472746674,40.44541802800101
2020-03-10,3968.909924825434,40.44264524230902
2020-03-11,3915.960963143657,39.9111187623703
2020-03-12,3820.022667722341,38.36367055726978
2020-03-13,3669.4330525114974,34.9972468956686
2020-03-16,3530.597984364568,30.34712821845137
2020-03-17,3684.596893384624,30.128688715356287
2020-03-18,3515.3123871514704,27.92404270822252
2020-03-19,3564.4987447878293,29.162547316917426
2020-03-20,3585.9949058373154,29.84060041112405
2020-03-23,3809.855225319736,32.15401200267897
2020-03-24,4083.6321311911856,34.999399878052124
2020-03-25,4054.57602068674,36.854586893532655
2020-03-26,4023.7482265577846,35.69945839029095
2020-03-27,3901.3906990213095,34.83118546066872
2020-03-30,3935.3842512919314,34.147101950578794
2020-03-31,3838.422179397721,34.175870538604485
2020-04-01,3822.010593847556,33.72533253463652
2020-04-02,4054.384384917392,36.4014240728087
2020-04-03,4051.750228632377,35.802820299449564
2020-04-06,4110.074931425005,37.03478982684694
2020-04-07,4065.985001499368,37.66555656823385
2020-04-08,4104.668991285838,37.33242559357039
2020-04-09,4240.037663132735,39.06197664088088
2020-04-13,4272.680129982948,37.90509758846101
2020-04-14,4343.8133868489485,39.7414315940228
2020-04-15,4216.503579042615,37.70977925473384
2020-04-16,4270.785908665999,38.63666094694224
2020-04-17,4212.749037789941,38.00003605544639
2020-04-20,4188.418987463229,38.2904593801366
2020-04-21,4165.891835116387,36.78356950386096
2020-04-22,4277.878548270976,37.80479797280037
2020-04-23,4257.531350982196,37.6995254803346
2020-04-24,4234.706055651001,37.4796663447561
2020-04-27,4197.893551696133,37.27564686374773
2020-04-28,4189.775102079918,37.13847930493029
2020-04-29,4187.646940980407,37.26941768015784
2020-04-30,4075.115681069103,36.04742561031058
2020-05-01,4125.18019092647,36.18327107202197
2020-05-04,4148.809578783267,35.783452019259656
2020-05-05,4156.404882122545,36.718486317530896
2020-05-06,4124.471753882987,36.70197238275347
2020-05-07,4215.51624463932,38.10074520647884
2020-05-08,4182.461684001554,38.5004649446998
2020-05-11,4116.499389926109,37.967074433996856
2020-05-12,4181.611770440762,38.48682471943116
2020-05-13,4170.204458363111,38.11069020732279
2020-05-14,4214.904363976721,39.12990991418639
2020-05-15,4255.32180986339,41.36889046885244
2020-05-18,4221.553174840292,42.57143176455363
2020-05-19,4239.448507101138,43.48825573527038
2020-05-20,4277.512117431519,43.98707738558048
2020-05-21,4191.794746564865,42.234674858470925
2020-05-22,4217.503597784382,42.948220185367184
2020-05-26,4171.631255544745,42.98140728110826
2020-05-27,4169.143317639696,43.11259430856385
2020-05-28,4193.532175207485,43.800419107157126
2020-05-29,4241.803149623442,45.033595051511625
2020-06-01,4219.037749870924,45.56502289333785
2020-06-02,4200.472554330791,44.32993800009648
2020-06-03,4097.504296779322,43.25089554276743
2020-06-04,4174.909550274419,43.7771652604063
2020-06-05,4068.2829830508736,42.33567913646102
2020-06-08,4123.38527590422,43.382586184656425
2020-06-09,4169.118710350059,43.21567549289968
2020-06-10,4159.369540068574,43.15469968225787
2020-06-11,4225.103284196312,43.59028198228942
2020-06-12,4247.149988731155,42.8865613574906
2020-06-15,4201.086399369231,42.44066572363739
2020-06-16,4224.97601413395,43.07052382273371
2020-06-17,4261.63679798866,43.76236793237577
2020-06-18,4244.97079111563,43.05268557302298
2020-06-19,4288.503132367467,43.80124287072793
2020-06-22,4306.655423988638,43.85105252139334
2020-06-23,4318.070546747722,43.9848174949742
2020-06-24,4292.387121639219,42.92387232914496
2020-06-25,4303.9123345046255,43.67905501888358
2020-06-26,4304.798496057526,43.77172715468962
2020-06-29,4314.949088349302,43.71353420038516
2020-06-30,4363.820615949917,45.12526471746026
2020-07-01,4318.481723962562,44.16141932829346
2020-07-02,4327.858482990133,44.25865914707627
2020-07-06,4294.176706479076,44.42798128696339
2020-07-07,4327.713070807434,44.68276376642428
2020-07-08,4385.018968926326,46.08677730805287
2020-07-09,4334.942057482818,45.493762793727086
2020-07-10,4355.663437750869,45.98129263707992
2020-07-13,4376.100590476356,47.62482878803015
2020-07-14,4392.102581138662,47.18369015570971
2020-07-15,4401.323044581432,47.83042984116722
2020-07-16,4344.435688359725,47.0914904032883
2020-07-17,4370.506571211306,47.57696023729386
2020-07-20,4372.691504376855,48.45864037281719
2020-07-21,4441.9944345497925,51.828892717060526
2020-07-22,4481.127491018719,55.48944158061624
2020-07-23,4544.26220833129,55.19458807415531
2020-07-24,4563.212750398943,54.85571934268376
2020-07-27,4641.316285423801,58.83006557379773
2020-07-28,4689.263148452445,58.51270937598822
2020-07-29,4716.135092387331,58.64810153323005
2020-07-30,4672.9352878706695,56.15317283122104
2020-07-31,4732.276800637479,58.31925656395155
2020-08-03,4735.428378668888,58.74725089799494
2020-08-04,4846.734161302872,62.99882463745404
2020-08-05,4913.925222654743,65.024653523104
2020-08-06,4939.020936792307,68.34218037387518
2020-08-07,4840.487164035111,66.30174582627332
2020-08-10,4883.058606010448,70.55156200706064
2020-08-11,4666.299780333094,62.86683844409463
2020-08-12,4659.411795490424,62.50195424597779
2020-08-13,4703.861913576272,66.57574295178297
2020-08-14,4672.564426366745,62.87578434107787
2020-08-17,4780.235697096426,66.56929657289798
2020-08-18,4821.161664476817,67.6346708241282
2020-08-19,4710.111700014907,65.68474335459288
2020-08-20,4660.91582803746,65.37043887014023
2020-08-21,4664.902865954029,64.39861771422673
2020-08-24,4643.424299753104,64.04490603431438
2020-08-25,4573.052117928461,62.79992986289646
2020-08-26,4645.456682692134,65.65923709483359
2020-08-27,4586.614646933498,64.46943392871948
2020-08-28,4659.841398615775,65.48825484004753
2020-08-31,4626.079001913075,66.85902189484295
2020-09-01,4661.767543811799,67.47033524642038
2020-09-02,4556.83390278155,64.19001651824803
2020-09-03,4539.48272852861,62.96071542592841
2020-09-04,4543.103329819686,62.75664719146257
2020-09-08,4577.152183822525,63.61128698028252
2020-09-09,4613.409413296453,63.94531470445853
2020-09-10,4621.068766294352,64.23195912842237
2020-09-11,4580.873586686571,63.20981381766219
2020-09-14,4613.983988424178,64.3255194376489
2020-09-15,4630.122780888795,64.72184098274386
2020-09-16,4651.012341972443,64.90584820672511
2020-09-17,4587.533647779855,63.81164860069469
2020-09-18,4618.211758641619,63.94192326720006
2020-09-21,4494.810993512119,57.44761949096114
2020-09-22,4491.4113545317605,57.82106562908088
2020-09-23,4395.268327663641,54.3860980143016
2020-09-24,4431.661452321525,54.836560997937234
2020-09-25,4400.784397380068,54.52595037404063
2020-09-28,4437.573187751527,55.74926243997759
2020-09-29,4505.307866368353,57.98416257709849
2020-09-30,4481.24615570843,55.63393043534626
2020-10-01,4522.276505660883,57.32940562253309
2020-10-02,4473.031822012449,56.427245323561294
2020-10-05,4508.466752928745,57.76023844513909
2020-10-06,4468.506307313177,56.10607052520245
2020-10-07,4470.170135081542,56.59620771570675
2020-10-08,4465.49005881761,56.36126624540773
2020-10-09,4522.382503639955,59.06309355970165
2020-10-12,4513.027632623772,59.217495086122526
2020-10-13,4453.614061764521,56.80156222526144
2020-10-14,4500.256074615497,57.66803641095435
2020-10-15,4484.939995109254,57.01143318833898
2020-10-16,4483.855661232047,57.48478192101776
2020-10-19,4501.527663988624,58.22186547155003
2020-10-20,4519.030847531192,58.988207729236
2020-10-21,4557.106915297039,59.6619696020037
2020-10-22,4503.528943766465,58.42909207700556
2020-10-23,4508.02778856969,58.36971818865359
2020-10-26,4515.981354680941,57.85544849212858
2020-10-27,4538.167840913989,58.310507855720886
2020-10-28,4452.005014509976,55.34514711196803
2020-10-29,4464.94017513478,55.857227296919575
2020-10-30,4482.557760332391,56.38892502835127
2020-11-02,4531.009856080696,57.5388402195297
2020-11-03,4568.643635592171,58.182281874407714
2020-11-04,4547.478604723866,57.27912608398388
2020-11-05,4651.933457292902,60.19318969512673
2020-11-06,4647.587730506203,61.11471646769508
2020-11-09,4407.843389372193,56.33486459851277
2020-11-10,4459.042728701372,58.124001981749785
2020-11-11,4443.736919145154,57.91641017526805
2020-11-12,4489.519816354146,58.234776178184255
2020-11-13,4538.811478328572,59.59401804841512
2020-11-16,4519.769238816888,59.35833957638612
2020-11-17,4508.846481215069,58.94159410810628
2020-11-18,4486.238350744737,58.50667956048308
2020-11-19,4452.973355903022,57.50272112138261
2020-11-20,4461.199299749176,58.00559652911205
2020-11-23,4382.003987976727,56.32846983820618
2020-11-24,4308.106984048883,55.59863938876957
2020-11-25,4293.761578511232,55.53807498757653
2020-11-27,4242.209213255647,53.69242995655316
2020-11-30,4221.288836680181,53.56903020562716
2020-12-01,4317.492028660477,57.19766904016655
2020-12-02,4323.369642481612,56.89267502292202
2020-12-03,4350.104103133298,57.0453801622994
2020-12-04,4359.9134918245945,57.47752109635865
2020-12-07,4416.955689212903,58.69582898460737
2020-12-08,4452.123180159991,58.742893830819895
2020-12-09,4348.6570909353495,56.72264629784039
2020-12-10,4358.583751615858,57.12321560223104
2020-12-11,4361.000721639609,56.96465092090936
2020-12-14,4335.353741606473,56.861959268870805
2020-12-15,4398.568737826918,58.37132891139167
2020-12-16,4401.613001121481,59.25020471207897
2020-12-17,4466.675582958535,61.77418261733615
2020-12-18,4457.862975302357,61.34437433770462
2020-12-21,4446.955509100728,62.18449306176025
2020-12-22,4437.045164657459,60.45848508605967
2020-12-23,4476.472393148421,61.66342530946706
2020-12-24,4462.88803553818,61.27538979020223
2020-12-28,4447.377073836987,62.68783100519956
2020-12-29,4444.591220745552,61.80386791287162
2020-12-30,4465.75960456134,62.55369872539373
2020-12-31,4451.266857379738,61.91472381824437
2021-01-04,4569.968473314025,64.11632887829319
2021-01-05,4603.081962608875,64.9928673279416
2021-01-06,4498.4780179264,63.63073265618907
2021-01-07,4510.306967036076,64.15329697850085
2021-01-08,4330.937201268689,58.04650938924331
2021-01-11,4363.220693161575,59.53899758132598
2021-01-12,4355.716376238797,59.99539118743568
2021-01-13,4360.237398066667,60.03089224224082
2021-01-14,4352.766333951336,60.56656776657843
2021-01-15,4298.524331470388,58.33426281086399
2021-01-19,4328.471382017609,59.48324281595268
2021-01-20,4390.784703601148,60.5565404368594
2021-01-21,4372.5207269555,60.53033263153464
2021-01-22,4352.642284095374,59.86789099157393
2021-01-25,4353.211126879729,59.73960183520053
2021-01-26,4341.812905176811,59.8920093292472
2021-01-27,4325.240130601398,59.492270435128034
2021-01-28,4315.748744719425,60.8394006495344
2021-01-29,4331.98332194617,63.08144136181615
2021-02-01,4361.715132112156,68.90891080030165
2021-02-02,4303.238798085032,62.02494170852136
2021-02-03,4295.247720516833,63.010409574782415
2021-02-04,4190.386324238814,61.42573497151126
2021-02-05,4247.025987646062,63.35477288878759
2021-02-08,4286.799640742008,64.5161107112448
2021-02-09,4303.317989684706,64.23674391917503
2021-02-10,4311.306470422876,63.41644592135973
2021-02-11,4271.739116882129,63.30010788050574
2021-02-12,4258.286983982863,63.871967845744976
2021-02-16,4197.15698854244,63.800431732663526
2021-02-17,4153.075132875265,64.0489482925987
2021-02-18,4150.617698345863,63.3733351063356
2021-02-19,4145.278602630774,63.61478360460392
2021-02-22,4214.3650744653805,65.50728862372428
2021-02-23,4202.676734424734,64.48421079464671
2021-02-24,4180.17401878993,64.82248247934312
2021-02-25,4130.292876206783,64.33098459018257
2021-02-26,4064.239445883904,62.09365956982567
2021-03-01,4075.713032785589,63.051101638687314
2021-03-02,4084.830441067174,63.28411542664308
2021-03-03,4041.117335553444,62.095101731145306
2021-03-04,3983.852658039092,59.5961130898256
2021-03-05,3992.405762962864,59.38527222221113
2021-03-08,3944.761893278698,59.34660081138061
2021-03-09,4047.077639265845,61.64685454910182
2021-03-10,4027.961963737761,61.07340127143618
2021-03-11,4025.963301803192,61.15499713013889
2021-03-12,4015.7139998730063,60.44005521755864
2021-03-15,4040.112468145587,61.34829786365188
2021-03-16,4034.754002189768,60.55628434461749
2021-03-17,4025.911722715625,60.68709864687554
2021-03-18,4026.2490180696,61.17936725059773
2021-03-19,4068.527680505507,61.427430533586765
2021-03-22,4045.377864679616,59.921777845979975
2021-03-23,4013.524078777989,58.64255389962727
2021-03-24,4045.515117978315,58.83260771887808
2021-03-25,4028.691180049415,58.44159470029327
2021-03-26,4043.914339240248,58.57862696846565
2021-03-29,3987.874166806138,57.641447566591424
2021-03-30,3938.144681979587,56.41189360325505
2021-03-31,4046.829263529296,57.892467633278905
2021-04-01,4063.396104870296,58.68565288436327
2021-04-05,4074.1508528406953,58.418181562377306
2021-04-06,4102.95478790998,59.39919361156679
2021-04-07,4111.43258760448,59.61943516063169
2021-04-08,4202.374439028756,61.16263096029143
2021-04-09,4178.096819546483,60.66185342751228
2021-04-12,4159.393844233172,59.71200369222467
2021-04-13,4210.113840848401,61.280761490192205
2021-04-14,4193.495648513515,61.67331685204882
2021-04-15,4258.397899009619,62.60959084289193
2021-04-16,4274.118593846861,62.70389272574453
2021-04-19,4241.713352833397,61.92364273288799
2021-04-20,4278.651041846005,62.19487014685794
2021-04-21,4347.665410688202,64.43995470086134
2021-04-22,4319.610846206396,63.47490257421864
2021-04-23,4290.126410218526,62.95645748964635
2021-04-26,4282.647459307824,63.09154537525385
2021-04-27,4276.717989775913,63.530190299232586
2021-04-28,4251.49519980921,62.53284835315043
2021-04-29,4224.305573287888,62.24525337561328
2021-04-30,4210.689418482395,61.59619375708687
2021-05-03,4267.475738935852,64.18365560635453
2021-05-04,4215.62328403564,63.00170142658689
2021-05-05,4231.965339916733,62.86393722083665
2021-05-06,4307.644197545947,65.15919828857106
2021-05-07,4333.814008580863,64.99656022477006
2021-05-10,4329.767499598665,64.74975864918301
2021-05-11,4338.3751601727645,65.35565031970464
2021-05-12,4299.627179512399,64.23963193485771
2021-05-13,4320.430504514307,64.06498636847122
2021-05-14,4339.845497946248,64.58882154073738
2021-05-17,4399.773209560325,66.5797011561997
2021-05-18,4399.927582117779,66.69854517501301
2021-05-19,4423.170384461687,65.85028987825028
2021-05-20,4430.075635552753,66.0391533142473
2021-05-21,4405.941110730783,64.49854606598218
2021-05-24,4417.695851140539,65.36998936347656
2021-05-25,4444.874405397777,65.65562837756933
2021-05-26,4450.430403657975,65.19635917625473
2021-05-27,4429.252523303857,65.23200250791949
2021-05-28,4445.782787961919,65.41434834117872
2021-06-01,4434.73855379307,65.44787535884554
2021-06-02,4468.015461390224,66.02122541351305
2021-06-03,4389.612019561606,64.41788434360645
2021-06-04,4438.051255104943,65.47170412612111
2021-06-07,4446.288027035898,65.63712853103928
2021-06-08,4429.40337231111,64.8773482228702
2021-06-09,4441.842278417152,65.65865311566569
2021-06-10,4444.797151598965,65.7380385909731
2021-06-11,4407.005357728201,66.03465877939009
2021-06-14,4388.692542200335,65.98107325067042
2021-06-15,4363.296612301673,65.12358622825607
2021-06-16,4384.859468625439,65.55476734735409
2021-06-17,4210.110961632032,61.34068334597865
2021-06-18,4220.5368908389,61.96996202967421
2021-06-21,4247.419135948621,62.01403255205721
2021-06-22,4233.811637561695,61.60871383807759
2021-06-23,4259.401098896076,62.39378331285102
2021-06-24,4238.519723042166,62.17657608424953
2021-06-25,4237.673739194186,62.21265962416496
2021-06-28,4246.128198633477,62.55618812563166
2021-06-29,4210.147007115294,61.7908550367856
2021-06-30,4229.378737345045,62.49248671976171
2021-07-01,4246.321623541477,62.34745089891083
2021-07-02,4272.313788352297,63.466367567069895
2021-07-06,4285.33697676367,62.49160881692706
2021-07-07,4330.231861463612,62.760120203041176
2021-07-08,4329.0783467725605,62.46564506567052
2021-07-09,4348.247923668501,62.96791616099228
2021-07-12,4324.034281819616,62.78770571904413
2021-07-13,4336.353076281532,62.58641431777999
2021-07-14,4378.947898671398,62.99943251763239
2021-07-15,4377.620074879081,63.147958834630025
2021-07-16,4348.30135359134,61.772480490117786
2021-07-19,4339.914447557222,60.28898710075455
2021-07-20,4366.246593787261,60.22184359790915
2021-07-21,4319.9231883803695,60.47269605037273
2021-07-22,4319.917773055239,60.70621236830772
2021-07-23,4311.985496318855,60.363967219341895
2021-07-26,4305.342799516558,60.54575493332886
2021-07-27,4298.035607799481,58.832571803362704
2021-07-28,4310.3471460682285,59.53764520319083
2021-07-29,4379.666701496617,61.61955856204276
2021-07-30,4327.139112827342,60.94185602553208
2021-08-02,4347.698310874468,61.115518273684096
2021-08-03,4325.826762615485,61.0983307213298
2021-08-04,4319.937417148703,60.71534041724005
2021-08-05,4305.288252880089,60.28739376174605
2021-08-06,4191.950143522835,57.90607559129583
2021-08-09,4127.461007950507,55.69461582700133
2021-08-10,4138.993144731567,55.967864043760535
2021-08-11,4188.978826830416,56.17692613605668
2021-08-12,4166.931099360992,55.04685028202746
2021-08-13,4238.318138935169,56.746477472728905
2021-08-16,4263.764404259039,56.74202197978138
2021-08-17,4254.536589553311,56.36486516580016
2021-08-18,4259.578338905522,55.97510789844195
2021-08-19,4250.810721284745,55.44535711533789
2021-08-20,4261.8541467026325,55.28924093691315
2021-08-23,4307.56854728483,56.49383987147199
2021-08-24,4301.947297794636,56.91931751675088
2021-08-25,4262.726852663335,56.66551973563747
2021-08-26,4269.680699829789,56.09524744870164
2021-08-27,4331.081215108697,57.36310311732616
2021-08-30,4274.610397469117,56.61672814253031
2021-08-31,4283.805059907958,56.5509450762832
2021-09-01,4255.1580558953765,56.74091770858998
2021-09-02,4244.157295189732,56.02325325270375
2021-09-03,4300.323652506033,58.15970786128622
2021-09-07,4221.333672449805,57.198023633308566
2021-09-08,4225.254148479668,56.65762087723252
2021-09-09,4264.097385644684,57.25239698315957
2021-09-10,4231.151047604921,56.40037308935537
2021-09-13,4236.0359741468,56.14875200487399
2021-09-14,4267.014380441601,56.37178233181681
2021-09-15,4244.271557876452,56.25956810586179
2021-09-16,4142.759471391725,53.719405080889416
2021-09-17,4137.619353378171,52.73134932654348
2021-09-20,4174.3787558336735,52.51263154008408
2021-09-21,4205.905378162827,53.45715197564101
2021-09-22,4215.200525499751,54.25644243825804
2021-09-23,4151.0171058633405,53.77772658936702
2021-09-24,4153.803848021562,53.1493199822329
2021-09-27,4152.991440670739,53.76818592016983
2021-09-28,4119.985308136736,53.23843133960936
2021-09-29,4104.750918497321,51.16691748871876
2021-09-30,4194.299926532339,52.6193105046811
2021-10-01,4194.543527135288,53.73885928051802
2021-10-04,4210.6976613361885,53.92229785161754
2021-10-05,4218.76304920373,54.1419138377228
2021-10-06,4220.377673011547,53.95275325096556
2021-10-07,4225.267560900699,54.39800556418646
2021-10-08,4225.3745035025,54.56201634761816
2021-10-11,4248.125043264698,54.81451597224897
2021-10-12,4262.555686639204,54.52376384507527
2021-10-13,4353.062237091466,56.17942866712023
2021-10-14,4350.08345317666,56.79053683376743
2021-10-15,4260.972726281428,56.24715410487424
2021-10-18,4255.804382438461,56.050350551938166
2021-10-19,4280.683991177795,57.71920784631718
2021-10-20,4308.896812803264,58.988003069090325
2021-10-21,4284.0881927574965,58.08484788738929
2021-10-22,4321.726805312132,58.80003777212578
2021-10-25,4354.449460830185,59.24558933785102
2021-10-26,4327.9262772561015,58.14828865308801
2021-10-27,4328.861912616189,58.24063397047122
2021-10-28,4347.10189096955,58.19219596237676
2021-10-29,4287.730096710959,57.58255516389934
2021-11-01,4324.393962614864,57.97014883207626
2021-11-02,4303.317736406826,56.53713287089092
2021-11-03,4236.246011664403,55.78989029141272
2021-11-04,4290.927177643951,57.210767260471535
2021-11-05,4349.414993998194,57.83256517363306
2021-11-08,4358.892726359848,58.52804654578935
2021-11-09,4349.531089079977,57.78065293164028
2021-11-10,4406.107133719598,59.06368136871178
2021-11-11,4457.093423453683,60.52432713314466
2021-11-12,4463.364195496612,60.55971951346836
2021-11-15,4460.136812615827,60.00785487630657
2021-11-16,4435.928223554919,59.69453827618168
2021-11-17,4475.870761049907,60.24722766515792
2021-11-18,4443.149318232389,59.45129341089895
2021-11-19,4414.668647204971,59.09436851475734
2021-11-22,4314.32122638586,58.04267256684033
2021-11-23,4267.865409411391,56.07929553701705
2021-11-24,4270.287536062225,56.2382593791555
2021-11-26,4276.534969186795,55.350861105237016
2021-11-29,4296.613101389781,54.96183498684098
2021-11-30,4279.819660148886,54.93352125182973
2021-12-01,4298.895221540061,53.80616577256726
2021-12-02,4246.59637439041,53.73668016197308
2021-12-03,4295.9986097442,54.1098134032962
2021-12-06,4299.465882016809,53.765699229741
2021-12-07,4320.816727968139,54.50589306785372
2021-12-08,4323.748093294646,54.28323194156472
2021-12-09,4300.9694640794005,53.25679494374969
2021-12-10,4333.46121395359,53.861404747883874
2021-12-13,4348.088641515289,54.25678617864452
2021-12-14,4316.039664711368,53.35808579132984
2021-12-15,4309.5085203891285,52.586467741733344
2021-12-16,4402.122094846341,55.02040111721631
2021-12-17,4417.218199699493,55.11604789589778
2021-12-20,4383.170787111311,54.4322519198764
2021-12-21,4354.782488378721,54.8080528761073
2021-12-22,4383.96382578528,55.46142543772706
2021-12-23,4394.053346371377,55.63164693532693
2021-12-27,4378.190688365022,55.64208040884044
2021-12-28,4363.796261965467,55.71301425090649
2021-12-29,4337.846307747554,54.906161390820834
2021-12-30,4345.928084235384,55.20937501463777
2021-12-31,4373.238206777827,55.82429385354563
2022-01-03,4310.773269011926,54.597379912453455
2022-01-04,4339.305272001863,55.10965563388464
2022-01-05,4372.381596086597,55.47551991442306
2022-01-06,4280.325857818563,53.06197084352274
2022-01-07,4299.5635664016345,53.58064698677592
2022-01-10,4294.280829363993,53.59732123996131
2022-01-11,4330.061149034252,54.30076698198263
2022-01-12,4336.338757163426,55.05859520740114
2022-01-13,4321.151072557677,54.939742331856245
2022-01-14,4320.114415250766,54.48837783402335
2022-01-18,4326.603594318283,56.07180586507364
2022-01-19,4421.7391216735405,58.12004375152479
2022-01-20,4410.200055702932,59.14814411289564
2022-01-21,4384.76528274465,58.200227442903255
2022-01-24,4406.153246530947,56.92806625240672
2022-01-25,4446.265343976824,57.347632672736985
2022-01-26,4399.502357995689,57.23752541045236
2022-01-27,4318.137866702887,54.59495825325117
2022-01-28,4315.947606316338,53.926977644158654
2022-01-31,4330.541824212533,54.02924018696625
2022-02-01,4315.360422001391,54.16313078272232
2022-02-02,4347.727828732192,54.57730008132592
2022-02-03,4337.286560234222,53.82517292581293
2022-02-04,4335.578450108956,53.9367478340008
2022-02-07,4369.076837277848,55.37779818870492
2022-02-08,4384.421469335901,55.6753837744932
2022-02-09,4407.241108904171,56.04151220794213
2022-02-10,4416.354961812698,56.56695955398428
2022-02-11,4470.592958796146,56.74699523325391
2022-02-14,4524.796064261759,57.75897165170812
2022-02-15,4513.359820287354,56.78929574704011
2022-02-16,4520.131232415145,57.04182399892318
2022-02-17,4585.73232555215,57.59971530053986
2022-02-18,4581.947905815272,57.89819343531049
2022-02-22,4566.587317287193,58.24369626739741
2022-02-23,4580.520843435901,58.91194929027477
2022-02-24,4619.286983951662,59.23418198439194
2022-02-25,4573.689851701534,58.17907987536139
2022-02-28,4584.183855186945,58.7950414555016
2022-03-01,4701.502815735164,61.80404306698628
2022-03-02,4681.355107800016,61.37256849620024
2022-03-03,4703.670065133311,61.288255860488135
2022-03-04,4794.790916792179,62.9073833276514
2022-03-07,4898.800797508249,63.174111113773456
2022-03-08,5055.782923146796,66.6339372251459
2022-03-09,4910.846117503738,63.69336912415668
2022-03-10,4890.933423371263,64.1370489380741
2022-03-11,4864.418264997711,64.04928165265515
2022-03-14,4835.6792370141375,62.29428744197632
2022-03-15,4742.59013143264,61.78277834408844
2022-03-16,4678.423217575242,60.4909335086565
2022-03-17,4746.944807414032,62.53325562081679
2022-03-18,4710.328849212926,61.20594012191653
2022-03-21,4709.123794509675,61.73186111159384
2022-03-22,4712.107645415774,61.051076594833646
2022-03-23,4738.339228167353,61.584219889496985
2022-03-24,4827.919153309152,63.74546583670872
2022-03-25,4794.343438109736,62.80643563296336
2022-03-28,4756.6924419188845,61.74185051340098
2022-03-29,4673.982210634706,60.419530577272674
2022-03-30,4703.701153890297,61.06905253714251
2022-03-31,4751.990550426498,61.24295043367808
2022-04-01,4683.632028863066,60.13968154476724
2022-04-04,4713.590373593599,60.06578216419045
2022-04-05,4666.247912285448,59.52141389035707
2022-04-06,4653.644204696225,59.32280401505976
2022-04-07,4721.73986581924,60.39031348429882
2022-04-08,4738.793640631656,60.5748465196988
2022-04-11,4745.6397180486765,60.96620323092553
2022-04-12,4808.4023301681655,62.72306338885492
2022-04-13,4850.025240348237,63.70401765473321
2022-04-14,4823.51675648836,62.87287356803469
2022-04-18,4866.253990004083,64.15042350214763
2022-04-19,4796.2826636562095,62.27050147749371
2022-04-20,4798.313732215724,62.1079686405621
2022-04-21,4769.546255571666,60.3789389002557
2022-04-22,4736.017654377,59.493309216826056
2022-04-25,4654.160988803792,58.18438713037891
2022-04-26,4678.250475555813,57.92330410475362
2022-04-27,4656.260263481685,57.91746789296325
2022-04-28,4643.62652264645,56.86580148921161
2022-04-29,4701.444387173196,56.733504538092845
2022-05-02,4580.536424520813,55.46439645064224
2022-05-03,4597.818385912064,55.65456352910664
2022-05-04,4589.980223282843,54.9765053625333
2022-05-05,4579.1310454425975,54.734543047553
2022-05-06,4629.396471628837,54.93901894728487
2022-05-09,4594.90941974355,53.89387561444085
2022-05-10,4576.487788244847,53.20455986648805
2022-05-11,4602.472216639182,53.53733890976502
2022-05-12,4539.543405480445,51.66536890355227
2022-05-13,4500.198672445802,52.24751814889732
2022-05-16,4517.864571866818,53.64886289814199
2022-05-17,4548.226697560276,54.37509853651305
2022-05-18,4517.193888173263,53.565030541198965
2022-05-19,4606.625609282096,54.788123816512346
2022-05-20,4584.505919584758,53.93726735038596
2022-05-23,4623.043668424052,54.34915736564071
2022-05-24,4648.841340522296,54.992969042787415
2022-05-25,4598.882856369649,54.453247051254365
2022-05-26,4602.971126196091,54.668067594978375
2022-05-27,4620.598937799236,55.05882753295834
2022-05-31,4592.65847746537,53.96192926449218
2022-06-01,4598.782731490539,54.59760332490912
2022-06-02,4655.769300558165,55.51003946682817
2022-06-03,4589.871306075849,54.44471592031458
2022-06-06,4594.182850383538,55.139186710387285
2022-06-07,4622.447503378259,55.4418490182493
2022-06-08,4624.501669796247,55.12243952768085
2022-06-09,4619.952201309264,54.46835761632035
2022-06-10,4682.357358459544,54.824738068957366
